ORIG_FID,aspect_30m,cwd,dem_30m,insolation_30m,rain_30m,rdnbr_2007,slope_30m,tmax_30m,tmean_30m,tmin_30m,TPI_five_30m,TPI_queen_30m,TWI_30m,vpd_aug,vpd_jan,years_since_burn_30m,dnbr_2007,ndmi_2007
36303,120.2435581,800.0597578,1537.005266,1417563.054,1180.849976,343.5328445,21.11897796,18.70999908,12.80000019,6.889999866,-1.576832607,-0.62568628,6.531943696,29.12208707,8.60660083,84,0.219775163,0.166221957
36307,227.8526913,1023.290248,530.4217758,979394.5625,515.4199829,346.2044118,28.81461016,24.31999969,16.34000015,8.350000381,-0.079109771,-0.032672774,4.699574709,42.26794243,12.16229574,93,0.226476908,0.025132557
36307,195.3364855,945.2631632,1094.236359,1400309.75,836.3200073,816.9876226,18.11104902,22.19000053,14.96000004,7.730000019,-0.804420739,-0.30291438,6.940690676,39.85613569,10.27563659,41,0.226476908,0.025132557
36316,126.7847613,863.9215335,1278.941494,995724.6073,877.7299805,418.2915148,32.29584653,20.23999977,14.09000015,7.929999828,-0.327578063,-0.121681213,4.917939563,33.25035724,9.737896945,74,0.331121733,0.107709067
36316,71.38517964,729.4076883,1842.286626,1307899.402,1068.530029,189.3349276,24.79467695,17.54999924,12.09000015,6.630000114,-0.760016265,-0.282311186,6.009342878,26.16817143,8.302182488,74,0.331121733,0.107709067
36317,63.04699085,775.1897955,1527.056715,1122906.266,1132.449951,173.9137474,29.33011192,19.11000061,13.14000034,7.159999847,-1.027945841,-0.39860232,5.864845203,28.4915157,8.583492694,84,0.138537166,0.255184806
36317,155.4226105,967.0578979,373.2396606,1312731.925,518.6900024,172.6706772,0.737873371,25,16.03000069,7.059999943,-0.067195639,-0.022908105,10.3270565,42.86177826,12.59368572,93,0.138537166,0.255184806
36317,316.0057434,956.92771,881.578479,1191445.1,765.5999756,513.6797729,18.06346626,22.42000008,15.26000023,8.100000381,-1.201624915,-0.461752822,8.138680458,37.90686798,11.98260841,41,0.138537166,0.255184806
36317,NA,1009.224731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.49968414,12.85080261,NA,0.138537166,0.255184806
36319,56.66965031,802.2928909,1631.181519,1229900.256,1165.746005,278.0664768,28.4674162,18.41655218,12.42540244,6.425632082,-0.570764765,-0.21185227,5.819662883,29.50562701,8.619179199,84,0.224958603,0.20221148
36319,314.7699831,NA,904.9232013,991978.9087,665.900501,140.4946685,34.58951327,21.99820496,16.42897375,10.84974381,0.157916993,0.055010249,4.608030796,35.51322057,11.87042339,14,0.224958603,0.20221148
36319,73.03043998,945.1025487,1032.297694,1112541.434,668.3599854,215.808033,25.8277613,21.82999992,16.54999924,11.26000023,-0.552876076,-0.196344162,6.212518316,33.26028422,11.33010809,14,0.224958603,0.20221148
36350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.43009059,12.5600944,NA,NA,NA
36350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1188961,12.50998678,NA,NA,NA
36351,247.9402727,790.5424456,1546.024554,1496442.536,1180.849976,691.2616141,20.93135016,18.70999908,12.80000019,6.889999866,0.394126283,0.159883525,4.770914759,28.89288085,8.595859664,84,0.471170928,-0.084053313
36400,331.3274049,815.4846684,971.726431,1074800.267,838.0230713,492.2317998,25.21226131,21.99576906,14.33499978,6.66999993,-0.872695791,-0.310359495,6.908443084,37.52413001,11.60929078,93,0.401792953,0.054379129
36401,52.55228816,818.6659694,1000.908251,1178863.193,854.9500122,534.2727504,19.11166791,21.69000053,13.96000004,6.21999979,-0.655536283,-0.238954589,7.104871851,36.7838685,11.20017242,93,0.447978274,0.027733745
36416,36.86457174,820.5735807,1360.540028,1173974.301,792.6199951,478.583854,26.56444914,21.01000023,13.59000015,6.159999847,-1.28347809,-0.500037149,6.422484138,37.35655975,9.468659488,86,0.367004833,0.041984446
36417,283.1392853,890.4973816,1404.113428,881536.6313,722.8900146,280.5387802,38.42003021,21.78000069,13.73999977,5.690000057,-0.29776748,-0.093746784,4.296265364,43.69832954,9.740780258,93,0.197996652,0.115067007
36418,307.9259838,904.0921021,1575.048528,1006508.932,647.9500122,470.0013303,41.48502385,20.46999931,13.27000046,6.059999943,-0.50687786,-0.178191987,4.184375676,40.17608365,9.067916177,93,0.298639517,-0.0150923
36429,303.4243675,701.6570587,1749.387732,1185089.803,1199.52002,189.9666925,27.15169568,17.62000084,12.65999985,7.690000057,0.35488146,0.134209609,5.085445619,24.39354286,8.790406895,84,0.150953862,0.255234603
36429,266.8203474,832.3542742,1514.951486,1283105.607,1050.349976,822.8095224,38.6481405,19.03000069,13.01000023,6.989999771,-0.821823878,-0.304025796,5.90445573,29.97054454,8.728054592,84,0.150953862,0.255234603
36429,235.3834,832.9416402,1505.19283,1490799.5,1050.349976,393.5321808,32.91209284,19.03000069,13.01000023,6.989999771,0.536641439,0.233636647,5.015783707,29.83597501,8.709435622,84,0.150953862,0.255234603
36430,62.5112936,731.866745,1701.468445,997628.1531,1222.390015,287.4701626,32.30176611,17.43000031,12.97000027,8.510000229,-0.621902821,-0.219688503,5.959849429,22.58244314,8.764384794,84,0.236220948,0.187416796
36430,93.89977514,788.0366352,1554.19505,1279751.894,1181.182307,386.3371875,20.04595016,18.51615319,12.64615404,6.776153748,-0.98031331,-0.40756591,5.589066524,28.64796683,8.587294725,84,0.236220948,0.187416796
36435,113.782811,986.2522217,779.853894,1402569.5,690.789978,1010.232574,6.708333874,24.57999992,15.31000042,6.039999962,-0.485518391,-0.193654124,8.775409698,47.22706795,12.34345703,84,0.647926271,-0.27704452
36436,288.2156339,1031.094469,467.9939183,1246882.223,559.9400024,548.2197963,16.07447835,24.21999931,15.93999958,7.659999847,0.416850256,0.148131689,4.836982659,39.6187161,12.77452864,93,0.313569962,-0.143409246
36438,233.0111726,1040.724625,436.0056483,1146608.466,559.9400024,342.8275693,19.8059562,24.21999931,15.93999958,7.659999847,0.440567436,0.171165008,5.133742054,39.62922414,12.7199949,93,0.222691784,-0.000418632
36439,256.3997803,1037.481712,435.1491033,1204360.83,559.9400024,444.7744154,25.04143437,24.21999931,15.93999958,7.659999847,-0.381665325,-0.154998718,5.084922617,39.8530348,12.73338214,93,0.261380022,-0.078772121
36457,68.38842657,684.4170363,1778.068197,1182107.906,1205.916083,146.3117603,30.63765552,17.63611078,12.87750022,8.108888931,-0.971559885,-0.372196155,5.985261308,23.96186463,8.832749367,84,0.1149147,0.218981317
36457,89.12425762,824.6191632,1456.812663,982049.7384,1050.349976,223.4684267,32.92795934,19.03000069,13.01000023,6.989999771,-0.866605283,-0.313187961,5.795982767,29.79971575,8.737056838,84,0.1149147,0.218981317
36457,66.28639066,701.5693179,1763.697293,1283617.787,1199.52002,153.1810577,22.49459613,17.62000084,12.65999985,7.690000057,-0.029300885,-0.008321251,5.435483615,24.37070522,8.764963539,84,0.1149147,0.218981317
36457,105.1428204,810.8976702,1452.504685,1122631.435,1055.393781,359.3845396,31.65437526,19.21285766,13.1928572,7.165237904,-1.134226952,-0.440568309,6.033465136,30.15835272,8.799651873,84,0.1149147,0.218981317
36457,185.7464183,744.7616984,1691.220923,1615413.492,1222.390015,465.3939133,34.7964817,17.43000031,12.97000027,8.510000229,-0.018025711,-0.031322908,5.434287834,23.01627452,8.801733017,84,0.1149147,0.218981317
36457,281.1737,743.250769,1647.251074,1166091.788,1199.52002,48.95144343,39.05308456,17.62000084,12.65999985,7.690000057,0.311111093,0.146816343,4.596667099,26.39885368,8.845991516,84,0.1149147,0.218981317
36458,NA,939.3055068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7530946,11.38911489,NA,NA,NA
36458,316.5183709,854.2081798,1338.288241,1135013.915,831.5,270.2679194,25.93774466,21.12000084,14.36999989,7.619999886,-0.173941566,-0.056668369,5.545534762,36.89282088,9.135286158,84,NA,NA
36458,169.9373283,NA,867.2549133,1520429.984,656.3699951,766.720829,23.61252213,22.64999962,15.96000004,9.260000229,-0.553802491,-0.206358591,5.930923343,36.41896677,12.07684779,14,NA,NA
36460,318.3709653,888.4840393,1058.333282,938662.9271,673.8699951,275.9122664,33.20121018,20.45999908,15.39999962,10.32999992,0.270528164,0.118911752,4.520617584,31.86294572,10.86212436,14,0.221059325,0.140814953
36468,69.2080038,851.7114161,1405.474879,1183295.546,705.2199707,404.7459155,29.24906831,20.5,12.59000015,4.670000076,0.675575653,0.228687577,4.36339923,34.65631585,10.23930821,86,0.308869285,0.077566257
36468,45.1260067,868.048877,1315.625741,1164225.313,705.2199707,302.3231517,24.89513938,20.5,12.59000015,4.670000076,0.872344293,0.3153474,4.610894299,34.37171326,10.50158933,86,0.308869285,0.077566257
36468,9.792895635,955.5314331,1198.223348,836609.4792,676.539978,485.8631287,41.48065948,20.79000092,15.73999977,10.68999958,-0.106938115,-0.082281607,3.754853646,31.425656,10.93207423,14,0.308869285,0.077566257
36469,105.8926403,799.001212,1618.193386,1424261.621,1165.780029,470.6756788,25.44075605,18.52000046,12.43000031,6.329999924,-0.585832866,-0.212761534,5.833268821,29.75790753,8.614132915,84,0.378955395,0.069259709
36475,247.5886841,820.0393575,936.6217957,1113362.375,825.6099854,407.6431529,23.967676,22.21999931,14.60999966,7,-0.935144474,-0.333473196,5.609393438,38.10651461,11.93275658,86,0.325955148,0.064381142
36476,300.7676422,703.8004785,1775.941152,1191947.663,1199.52002,235.1506453,27.88495071,17.62000084,12.65999985,7.690000057,-0.412537978,-0.154275581,5.269084778,24.31244713,8.730433731,84,0.194782858,0.250690733
36476,298.266366,720.4857257,1677.443747,1114895.821,1199.52002,117.5290407,31.08790638,17.62000084,12.65999985,7.690000057,-1.021127577,-0.387434947,5.667893596,25.33158526,8.82492733,84,0.194782858,0.250690733
36477,222.3069687,780.8162689,1684.76712,1565689.188,957.382473,771.3558731,19.16173351,18.2056247,12.6518749,7.088124782,-0.389599251,-0.148981198,6.616966113,28.57906413,8.406970084,74,0.583284404,-0.10844596
36478,302.7871203,835.5398647,1612.066589,1079666.866,587.1599731,300.0072926,33.08141272,20.65999985,13.06999969,5.480000019,-0.055541029,-0.017015133,4.423114572,38.4025056,8.815184048,93,0.216267852,0.069968237
36479,48.29753304,681.2272906,1824.802551,1262252.571,1199.52002,261.038935,23.74058894,17.62000084,12.65999985,7.690000057,0.327366417,0.111170573,4.960386123,23.8000476,8.780412197,84,0.202817759,0.184162849
36479,252.3220683,1014.490059,420.6748922,1318865.825,552.4400024,333.0346024,16.08272765,24.45000076,15.85000038,7.239999771,-0.743301968,-0.274323947,7.388040797,41.76926575,12.79273027,93,0.202817759,0.184162849
36480,155.0277295,945.4014893,1023.031265,1029894.028,676.539978,625.0097839,31.3053569,20.79000092,15.73999977,10.68999958,-0.823395466,-0.311656092,5.734645786,32.41157951,11.00867493,14,0.428660016,-0.090399546
36480,204.588412,1017.752426,441.1844686,1295893.521,535.1799927,279.0054772,7.144751709,24.31999969,16.22999954,8.140000343,-0.015627967,0.016763459,7.630321264,42.3924311,12.59411391,93,0.428660016,-0.090399546
36480,116.7278676,911.1794963,949.1358765,1034722.217,664.6588867,315.1060933,32.37923991,21.11555481,15.74074039,10.3596295,-2.343993676,-0.907241201,6.202854856,33.14608281,11.29406446,14,0.428660016,-0.090399546
36480,33.88716507,971.9261292,920.8150391,1018033.994,661.3599854,312.7571548,31.89571934,22.18499966,16.24500017,10.29499998,0.666056994,0.254369449,4.318909979,35.65615158,11.8736496,14,0.428660016,-0.090399546
36481,30.94992239,1026.031017,450.0755726,941920.3068,546.6866622,265.037658,29.90954078,24.40666719,15.97666671,7.539999962,-1.044896612,-0.377815283,5.102925907,42.31621968,12.57048061,93,0.178172747,0.020969687
36482,122.0691331,662.7316378,1769.73861,880161.5,1207.459961,134.6774751,38.69925015,17.63999939,12.93000031,8.210000038,-1.585577538,-0.625059467,5.929213047,23.12937502,8.868885994,84,0.109591214,0.287332575
36483,29.94711581,945.2337536,1245.404752,1064725.381,676.9536299,149.1355053,31.50017409,20.52181903,15.4445454,10.36272717,0.028533628,-0.015021583,4.62079499,30.46589435,10.40351165,14,0.122033125,0.2501051
36483,133.7096264,993.8708252,354.8743652,1359914.4,523.8499756,129.8269539,1.228615057,25.14999962,16.12999916,7.110000134,0.022089981,0.008577304,8.400208282,44.90532303,12.80773792,93,0.122033125,0.2501051
36484,291.7304169,815.1455566,1340.187708,941252.0938,954.0800171,213.0714417,40.18396797,19.61000061,13.67000008,7.730000019,-1.206179443,-0.420714812,4.803118205,32.41636772,9.128544712,84,0.171498954,0.218749774
36484,315.1966858,646.2042847,1786.569458,918203.1875,1207.459961,24.5712204,43.21673584,17.63999939,12.93000031,8.210000038,-2.065700889,-0.766221782,5.51347812,23.13601367,8.880961418,84,0.171498954,0.218749774
36485,285.2337309,796.610048,1462.354733,1006138.525,954.0800171,134.9459089,40.10096746,19.61000061,13.67000008,7.730000019,-0.283661779,-0.110511556,4.928570892,29.79214257,8.960078666,84,0.106074005,0.250352153
36501,301.6323043,816.8326672,1368.984877,1127905.227,783.1975282,322.6719887,25.34013032,19.54279026,12.96720926,6.39162801,-0.155390466,-0.062538088,5.115647366,32.91745164,9.02985025,86,0.265905242,0.166084433
36501,284.4783568,805.7075375,1259.800989,1034821.434,788.8288072,280.9452129,32.66328408,20.96451008,13.42686266,5.88117636,-1.414644117,-0.527396312,5.354412528,35.84731899,9.989956968,86,0.265905242,0.166084433
36501,264.3465087,785.4632009,1682.266001,1478948.24,1165.780029,621.8840815,10.45633388,18.52000046,12.43000031,6.329999924,-0.1986943,-0.074089474,6.544373592,30.69773388,8.597438494,84,0.265905242,0.166084433
36502,79.12032727,868.9608808,1217.051322,1225821.049,920.9500122,417.7781623,30.16336727,20.44000053,15.03999996,9.630000114,-0.829728385,-0.305358877,6.005500538,31.94829764,9.817515033,84,0.34300832,0.122901724
36503,297.8768196,725.9937286,1720.513232,1175040.016,1222.390015,228.0766208,35.4067327,17.43000031,12.97000027,8.510000229,-0.450000578,-0.163619511,5.79577119,22.2909144,8.834087304,84,0.189981475,0.224359058
36513,281.3330742,1031.77823,455.8853574,1210302.668,559.9400024,223.3934844,19.86739279,24.21999931,15.93999958,7.659999847,-0.518223122,-0.190321602,5.897394222,39.54064776,12.79639252,93,0.162054027,0.134360686
36513,31.57555805,NA,944.4339948,995449.9911,666.3499756,329.1770673,30.80557047,21.71999931,16.53000069,11.32999992,-0.353023443,-0.115200166,5.610686609,33.25998824,11.26996306,14,0.162054027,0.134360686
36514,74.87266367,799.575273,1420.745228,1203980.932,1059.23999,293.6619956,33.09060877,20.11000061,14.03999996,7.960000038,-0.03722034,-0.016585684,5.065663251,34.22191412,8.828150836,84,0.23890987,0.1685322
36515,264.2923784,734.1909767,1690.835266,1308702.308,1222.390015,137.4229877,39.77580181,17.43000031,12.97000027,8.510000229,-0.166323412,-0.063648648,4.867647244,22.62753707,8.819472973,84,0.107435567,0.259208516
36543,306.4611905,787.0667195,1467.922534,1025114.09,807.8900146,164.0475423,34.48006931,19.55999947,12.94999981,6.340000153,0.152996223,0.060616385,4.594931891,32.37773805,8.789408759,86,0.138578463,0.29782186
36552,90.83089733,729.3852158,1686.991295,1355795.859,1034.410034,192.0088091,19.2108202,18.19000053,12.43999958,6.679999828,-0.906675557,-0.332749792,6.106972188,28.20470488,8.412890792,86.87500048,0.158384483,0.243553412
36553,263.081851,817.7317912,1171.467957,1272080.219,893.2600098,730.651727,20.8617715,21.22999954,15.68000031,10.13000011,0.55714925,0.204909712,4.5680073,33.28265238,10.83462985,57,0.568728856,-0.098377757
36554,332.322113,834.0634949,1308.310645,1129551.391,1005.539978,374.2320404,26.76608305,20.06999969,13.92000008,7.769999981,0.413467751,0.151968298,4.814554513,33.0433157,9.762352419,93,0.310256961,0.15620772
36555,55.4005122,845.8905852,1378.149993,1056504.826,818.2299805,292.161769,33.90203874,20.37000084,14.93000031,9.479999542,-0.820311911,-0.319794285,5.772868281,32.29023063,9.586012426,84,0.236583129,0.177367725
36555,62.46277833,858.0180461,1190.893036,1297151.703,894.3763784,786.9795787,21.70837673,20.71361065,14.31750003,7.911388874,-1.070992939,-0.390923962,6.942159653,33.62638187,10.09138831,84,0.236583129,0.177367725
36556,27.29115189,861.5814676,1288.579554,1060344.114,898.5100098,766.7502046,29.76558764,20.26000023,14.48999977,8.710000038,-0.962358465,-0.369261497,5.36465938,32.80016753,9.778395428,84,0.572812699,-0.092762386
36567,259.0984701,863.4536268,766.3540717,1210203.875,779.8300171,294.3392707,15.20354313,23.06999969,15.44999981,7.820000172,-0.1094285,-0.051341207,7.460297585,38.22642136,12.95226108,93,0.198458451,-0.005620213
36583,301.0031292,822.607774,1305.58189,864622.8894,954.0800171,313.9036032,36.91760063,19.61000061,13.67000008,7.730000019,-0.431333899,-0.146700218,5.15430047,33.3390189,9.204977989,84,0.255145596,0.164816194
36583,221.431284,773.4247589,1722.256622,1445573.641,1191.660034,514.4243279,14.3335461,17.60000038,12.34000015,7.070000172,0.395495955,0.153095248,5.150763988,26.7127533,8.631396413,84,0.255145596,0.164816194
36584,321.0727855,829.1270839,1591.795768,939098.9152,639.8900146,240.6504904,35.65136038,19.97999954,12.77000046,5.559999943,-0.408759224,-0.165233551,5.240920646,36.63952174,8.629749639,86,0.198751969,0.227388609
36590,260.9421973,875.4962929,1483.971815,1340409.76,693.9500122,720.4182844,21.17853616,20.59000015,13.72000027,6.840000153,-0.880743028,-0.331043883,5.736075765,38.51101243,9.280412523,93,0.520707033,-0.086324379
36591,97.83421173,862.9655396,1244.377441,1260100.875,920.9500122,416.3139648,27.68466606,20.44000053,15.03999996,9.630000114,-1.101879847,-0.414381564,5.824602318,31.69168091,9.728540993,84,0.337603468,0.121740239
36592,73.01421201,895.9292145,1098.930595,1077832.688,673.8699951,380.9078922,29.52900672,20.45999908,15.39999962,10.32999992,-0.706403949,-0.260146143,6.454731494,30.71133053,10.48046523,14,0.29035588,0.056075444
36597,294.5166699,856.181438,1541.170044,1175554.215,672.8796191,1380.759263,27.79597599,20.3155999,13.78320004,7.248399906,-0.94221462,-0.353899125,5.370646706,37.06166,8.987861061,93,1.020575101,-0.410121686
36597,213.2042587,836.5931164,1650.685041,1084805.717,587.1599731,490.0261503,32.96420333,20.65999985,13.06999969,5.480000019,1.132847394,0.43531589,3.813763641,38.32493192,8.804204759,93,1.020575101,-0.410121686
36598,78.72659231,758.1765712,1300.76364,1200562.859,854.2695365,1347.40949,22.908484,20.54761892,14.83209561,9.11657129,-0.180857438,-0.069339862,6.202839061,32.40396723,9.956962258,84,1.077175352,-0.374475884
36598,344.4293854,813.848822,1073.345911,976751.4,854.9500122,1043.496252,32.15868683,21.69000053,13.96000004,6.21999979,0.153845215,0.064777798,5.595983076,37.24295731,11.42308083,93,1.077175352,-0.374475884
36599,313.1101286,805.1948242,1109.408312,972827.9792,852.7766724,1312.639309,32.90838581,21.7292597,14.00814809,6.277777619,0.217934684,0.058482418,4.529072656,37.37348641,11.51113224,93,1.057421883,-0.367501678
