OBJECTID,landscape position,drainage_association,ridge,mortality,prefire,mortality_qual,canopy_loss_success,canopy_loss_failure,tc_mortality,postfire_canopy,postfire,Change_in_canopy_success,Change_in_canopy_failure,Change_Qualitative,high_mortality,no_mortality,postfire_success,postfire_failure,centroid_l,Shape_Leng,Shape_Area,area_scaled,random_sor,all_environment_variables.1,all_environment_variables.2,all_environment_variables.3,all_environment_variables.4,all_environment_variables.5,all_environment_variables.6,all_environment_variables.7,aspect,dem_10m_zaca,flow_accumulation,sr,sr_new,rain,slope,tmax,tmax_scaled,tmean,tmin,TPI_five,TPI_queen,TWI,fri,dem_scaled,insolation_scaled,tmean_scaled,southness,precip,cwd,ndvi,rdnbr_2007,vpd_aug,vpd_jan,dnbr_2007,ndmi_2006
369,,N,N,5,75_100,None,0,1000,0,75_100,High,0,1000,None,0,,875,125,"34.7029896262048, -119.594838938349",689.9999335,12100.00527,12.10000527,0.383297,1729.714702,1248002.743,1038.040039,0.301464644,0.116443697,5.186013448,93,313.8801091,1729.714702,11.22131148,1248002.743,124.8002743,1038.040039,22.86652213,29.39999962,2.939999962,13.06999969,1.75999999,0.301464644,0.116443697,5.186013448,93,1.729714702,12.48002743,1.306999969,133.8801091,10.38040039,734.0845293,0.678017432,247.3179174,31.89024694,8.579202652,0.207555581,0.47191682
370,,A,Y,50,25_75,Moderate,500,500,0,25_75,Moderate,0,1000,None,0,,500,500,"34.7017007769691, -119.596694592076",449.9998214,7650.009162,7.650009162,0.194396,1780.732503,1300748,1002.76001,1.266837776,0.483404977,4.197635078,93,276.017828,1780.732503,2.441558442,1300748,130.0748,1002.76001,26.32358075,29.25,2.925,12.44999981,0.839999974,1.266837776,0.483404977,4.197635078,93,1.780732503,13.00748,1.244999981,96.01782796,10.0276001,722.5453247,0.511941767,347.2933151,31.23092995,8.531923103,0.245462084,0.257441489
371,US,N,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.6982841807613, -119.641213683276",1110.001053,35975.0175,35.9750175,0.422549,1899.914952,1197186.975,1082.47998,-0.094475678,-0.034720236,5.944696341,86,30.49353021,1899.914952,29.78176796,1197186.975,119.7186975,1082.47998,26.55172484,28.18000031,2.818000031,12.25,0.649999976,-0.094475678,-0.034720236,5.944696341,86,1.899914952,11.97186975,1.225,149.5064698,10.8247998,700.521724,0.586850946,148.0594792,27.23845635,8.44457324,0.122569561,0.443255744
372,,N,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.7045153135194, -119.656061121027",1430.001468,50350.01944,50.35001944,0.670506,1859.35625,1421572.924,1047.511069,0.402895488,0.147824181,5.302148312,86,301.9995695,1859.35625,10.81547619,1421572.924,142.1572924,1047.511069,18.859855,28.89321457,2.889321457,12.76678555,1.398571437,0.402895488,0.147824181,5.302148312,86,1.85935625,14.21572924,1.276678555,121.9995695,10.47511069,701.8855452,0.601471015,214.272582,28.61745112,8.411071142,0.175127543,0.437046143
373,US,N,Y,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7018324232135, -119.652247458017",2570.002123,72300.02823,72.30002823,0.834848,1996.307218,1421728.788,1125.947242,0.584887053,0.213186079,5.033020611,86,137.879155,1996.307218,12.07756233,1421728.788,142.1728788,1125.947242,19.27434757,27.53313022,2.753313022,12.08529054,0.350692517,0.584887053,0.213186079,5.033020611,86,1.996307218,14.21728788,1.208529054,42.12084498,11.25947242,673.6856591,0.439666864,521.126326,26.56268475,8.201581931,0.311041413,0.135468049
374,,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7003023089634, -119.646813429076",1099.998653,22325.00517,22.32500517,0.81031,1897.428723,1370049.882,1120.180054,-0.253696751,-0.092177795,5.311374076,86,267.5631977,1897.428723,81.28828829,1370049.882,137.0049882,1120.180054,19.78493866,27.5,2.75,12.06999969,0.379999995,-0.253696751,-0.092177795,5.311374076,86,1.897428723,13.70049882,1.206999969,87.56319775,11.20180054,696.010603,0.562751158,345.0233675,26.78254471,8.274255142,0.263841077,0.327892007
375,,A,N,75,75_100,High,750,250,1,1_25,Low,500,500,Moderate,1,,125,875,"34.710551911025, -119.680126256877",1227.721924,24042.49869,24.04249869,0.817804,1654.995216,1406507.717,1085.920589,-0.23884639,-0.086489579,5.294149464,86,97.73216565,1654.995216,198.2469136,1406507.717,140.6507717,1085.920589,31.17304145,28.99107012,2.899107012,12.52613185,1.069958808,-0.23884639,-0.086489579,5.294149464,86,1.654995216,14.06507717,1.252613185,82.26783435,10.85920589,771.0561854,0.580572642,838.4335276,31.54232645,8.470951239,0.613034974,0.28255438
376,,A,N,25,25_75,Low,250,750,0,25_75,Moderate,0,1000,None,0,,500,500,"34.6974689643362, -119.595365794174",630.00033,7749.998486,7.749998486,0.708297,1828.235524,1386215.85,1038.040039,-0.534386393,-0.208220825,5.697669544,93,88.98546977,1828.235524,32.90666667,1386215.85,138.621585,1038.040039,30.61468798,29.39999962,2.939999962,13.06999969,1.75999999,-0.534386393,-0.208220825,5.697669544,93,1.828235524,13.8621585,1.306999969,91.01453023,10.38040039,765.4683228,0.53682974,300.0915749,29.93542862,8.499106407,0.222956338,0.223268067
377,,N,Y,75,75_100,High,750,250,1,1_25,Low,500,500,Moderate,1,,125,875,"34.7063553592827, -119.601374309268",519.999726,4675.00063,4.67500063,0.804096,1709.661659,1277608.09,902.2600098,2.072151693,0.777309842,3.741427475,93,73.67868218,1709.661659,1.088888889,1277608.09,127.760809,902.2600098,24.51304578,30.63999939,3.063999939,13.39999962,0.74000001,2.072151693,0.777309842,3.741427475,93,1.709661659,12.7760809,1.339999962,106.3213178,9.022600098,754.7965698,0.638517797,762.4643311,33.07302322,9.155693436,0.617910504,0.413970958
378,US,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7001804626314, -119.648921947389",2090.0007,88625.022,88.625022,0.98614,1936.355858,1391276.777,1120.180054,0.015716278,0.008708421,6.214632564,86,46.05200608,1936.355858,38.24211712,1391276.777,139.1276777,1120.180054,20.87398758,27.5,2.75,12.06999969,0.379999995,0.015716278,0.008708421,6.214632564,86,1.936355858,13.91276777,1.206999969,133.9479939,11.20180054,679.2130256,0.499264061,362.3496549,26.1938087,8.144392091,0.251565959,0.235209052
379,,A,N,25,25_75,Low,250,750,0,25_75,Moderate,0,1000,None,0,,500,500,"34.7023807205902, -119.595817308215",1100.000953,27575.00493,27.57500493,0.332399,1743.210313,1185853.862,1019.947716,-0.204304566,-0.071718209,4.668672754,93,193.4189843,1743.210313,19.66666667,1185853.862,118.5853862,1019.947716,29.52203567,29.32307674,2.932307674,12.75205104,1.28820511,-0.204304566,-0.071718209,4.668672754,93,1.743210313,11.85853862,1.275205104,13.41898427,10.19947716,726.294414,0.549870444,369.7562482,31.57864141,8.573728561,0.264771034,0.256789527
380,,N,Y,75,75_100,High,750,250,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7007300344194, -119.595758619775",1059.998951,23950.00834,23.95000834,0.283379,1820.748246,1267133.167,1023.340027,0.602199809,0.225442251,4.301175682,93,70.50040517,1820.748246,7.4375,1267133.167,126.7133167,1023.340027,28.80062605,29.33749978,2.933749978,12.81166641,1.37666665,0.602199809,0.225442251,4.301175682,93,1.820748246,12.67133167,1.281166641,109.4995948,10.23340027,728.5514639,0.547403925,498.9154149,30.73333401,8.451734402,0.363694105,0.283561666
381,US,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.6982930496948, -119.64022917078",619.9999296,9199.992283,9.199992283,0.555511,1894.429501,1179876.985,1082.47998,-0.586000593,-0.214385301,5.885317551,86,344.0063151,1894.429501,24.94382022,1179876.985,117.9876985,1082.47998,27.01644956,28.18000031,2.818000031,12.25,0.649999976,-0.586000593,-0.214385301,5.885317551,86,1.894429501,11.79876985,1.225,164.0063151,10.8247998,699.1254716,0.599620779,169.3345555,27.22683352,8.423189337,0.141114901,0.417966912
382,,N,N,25,75_100,Low,250,750,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7013993321768, -119.633783339576",1289.999962,22475.0152,22.4750152,0.558398,1700.592086,1032097.85,1034.410034,-0.160553113,-0.063135626,4.926453724,86,333.0612949,1700.592086,72.25110132,1032097.85,103.209785,1034.410034,33.70816048,28.10000038,2.810000038,12.43999958,1.230000019,-0.160553113,-0.063135626,4.926453724,86,1.700592086,10.3209785,1.243999958,153.0612949,10.34410034,720.6031418,0.55045556,163.9397779,28.21890847,8.421058059,0.135569138,0.410887786
383,,A,N,0,75_100,None,0,1000,0,25_75,Moderate,250,750,Low,0,,500,500,"34.6955698309715, -119.670167198779",650.001031,8350.007949,8.350007949,0.00867193,1896.952147,1313050.826,1200.168951,-0.394796932,-0.152618767,5.202271318,86,319.8596125,1896.952147,9.835294118,1313050.826,131.3050826,1200.168951,20.81184207,27.69117712,2.769117712,12.17941183,0.747882326,-0.394796932,-0.152618767,5.202271318,86,1.896952147,13.13050826,1.217941183,139.8596125,12.00168951,766.5133328,0.569247901,347.706977,26.95912573,8.336970117,0.260800074,0.328051731
384,US,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.6989546826955, -119.644160881261",960.0005457,29050.01251,29.05001251,0.549523,1889.628181,1044906.9,1082.47998,-0.011724623,0.001558966,4.98012068,86,328.831829,1889.628181,27.07560137,1044906.9,104.49069,1082.47998,34.01414791,28.18000031,2.818000031,12.25,0.649999976,-0.011724623,0.001558966,4.98012068,86,1.889628181,10.449069,1.225,148.831829,10.8247998,700.8282687,0.580288665,227.3179538,26.95004051,8.363623527,0.186191001,0.419070537
385,US,N,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.7016202765341, -119.649543306691",549.9993262,9724.990424,9.724990424,0.619367,1895.658834,1257122.026,1120.180054,-0.542798858,-0.21494364,6.950751777,86,43.02992445,1895.658834,114.7731959,1257122.026,125.7122026,1120.180054,26.49976725,27.5,2.75,12.06999969,0.379999995,-0.542798858,-0.21494364,6.950751777,86,1.895658834,12.57122026,1.206999969,136.9700756,11.20180054,670.3441345,0.579371994,173.2718754,26.85107956,8.198088455,0.13248083,0.333147957
386,,N,Y,50,25_75,Moderate,500,500,0,25_75,Moderate,0,1000,None,0,,500,500,"34.7009599787189, -119.63325749139",1430.000369,20225.00619,20.22500619,0.481767,1738.144947,1146616.762,1034.410034,0.749723962,0.257092423,4.13841065,86,329.5382873,1738.144947,2.567839196,1146616.762,114.6616762,1034.410034,29.04152336,28.10000038,2.810000038,12.43999958,1.230000019,0.749723962,0.257092423,4.13841065,86,1.738144947,11.46616762,1.243999958,149.5382873,10.34410034,718.2231533,0.556791935,177.6839521,28.05752573,8.381887118,0.139691553,0.368515836
387,,A,N,50,25_75,Moderate,500,500,0,25_75,Moderate,0,1000,None,0,,500,500,"34.7046753155707, -119.600595674832",329.9993171,4549.996684,4.549996684,0.22543,1679.845687,1105085.494,902.2600098,-0.18551161,-0.045085314,5.445242967,93,320.1464121,1679.845687,29.71111111,1105085.494,110.5085494,902.2600098,28.22578718,30.63999939,3.063999939,13.39999962,0.74000001,-0.18551161,-0.045085314,5.445242967,93,1.679845687,11.05085494,1.339999962,140.1464121,9.022600098,745.0740234,0.629172027,435.3203613,32.41386948,8.963538551,0.363131922,0.442356619
388,,A,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.704248712141, -119.653476814665",739.9998353,17574.99918,17.57499918,0.791383,1884.919537,1372324.783,1036.146223,-0.347697175,-0.117551153,5.988644322,86,316.1381781,1884.919537,36.17919075,1372324.783,137.2324783,1036.146223,19.80796081,28.69161854,2.869161854,12.63560701,1.22017339,-0.347697175,-0.117551153,5.988644322,86,1.884919537,13.72324783,1.263560701,136.1381781,10.36146223,689.5724426,0.580626751,191.0341268,28.49099064,8.396376371,0.146082279,0.376693931
389,,A,N,50,25_75,Moderate,500,500,0,25_75,Moderate,0,1000,None,0,,500,500,"34.7058486777523, -119.634356832611",739.9995354,10500.00357,10.50000357,0.153064,1599.649909,1492386.145,919.0100098,-0.639069475,-0.224631609,6.942941134,86,270.2425935,1599.649909,28.43809524,1492386.145,149.2386145,919.0100098,11.4297085,29.19000053,2.919000053,13.27000046,1.669999957,-0.639069475,-0.224631609,6.942941134,86,1.599649909,14.92386145,1.327000046,90.24259353,9.190100098,740.4518433,0.694222432,701.3340378,29.58975935,8.800928672,0.566710879,0.418465512
390,,A,N,50,75_100,Moderate,500,500,0,75_100,High,0,1000,None,0,,875,125,"34.7065227522936, -119.63759277934",759.9993362,14225.00759,14.22500759,0.426049,1587.808129,1419722.074,930.5175017,-0.319776415,-0.117529276,6.593855754,86,179.7129152,1587.808129,805.0979021,1419722.074,141.9722074,930.5175017,10.99729633,29.48832166,2.948832166,13.38601394,1.449020949,-0.319776415,-0.117529276,6.593855754,86,1.587808129,14.19722074,1.338601394,0.287084817,9.305175017,745.8061703,0.667381655,411.0239069,30.15313272,8.990763776,0.331151764,0.438405819
391,,A,N,25,25_75,Low,250,750,0,25_75,Moderate,0,1000,None,0,,500,500,"34.6971063260033, -119.635668359219",860.000141,17850.01194,17.85001194,0.52876,1858.999829,1321298.42,1034.410034,-0.145610325,-0.059550164,5.571729966,76.58563536,239.6760675,1858.999829,63.49171271,1321298.42,132.129842,1034.410034,22.45022869,28.10000038,2.810000038,12.43999958,1.230000019,-0.145610325,-0.059550164,5.571729966,76.58563536,1.858999829,13.2129842,1.243999958,59.67606753,10.34410034,708.1639404,0.559120062,212.5732515,26.77946053,8.295996952,0.163070861,0.362015562
392,,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.697064237226, -119.670807853882",959.9999458,19750.01013,19.75001013,0.873495,1860.778539,1351437.787,1197.184297,-0.108621184,-0.043489437,5.380320527,86,320.4471809,1860.778539,9.113402062,1351437.787,135.1437787,1197.184297,18.65350601,28.45474255,2.845474255,12.28963903,0.380927822,-0.108621184,-0.043489437,5.380320527,86,1.860778539,13.51437787,1.228963903,140.4471809,11.97184297,740.506772,0.556283297,369.295631,27.42847216,8.438304538,0.275019496,0.319089728
393,,A,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.7039793324068, -119.654407754313",929.9996443,18650.00451,18.65000451,0.00244381,1890.031433,1484659.349,1086.49923,-0.258728354,-0.100428209,6.142522327,86,62.85105188,1890.031433,59.65240642,1484659.349,148.4659349,1086.49923,15.62827535,28.50096277,2.850096277,12.55417096,0.906524062,-0.258728354,-0.100428209,6.142522327,86,1.890031433,14.84659349,1.255417096,117.1489481,10.8649923,689.0455933,0.565766642,159.265691,28.28180831,8.381628127,0.115295764,0.32840409
394,,N,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7079416197613, -119.641828899259",830.0019397,16725.00246,16.72500246,0.784743,1582.718065,1400711.851,939.8400269,-0.112849309,-0.040615736,6.376729502,86,74.32905622,1582.718065,24.66863905,1400711.851,140.0711851,939.8400269,14.70234001,29.72999954,2.972999954,13.47999954,1.269999981,-0.112849309,-0.040615736,6.376729502,86,1.582718065,14.00711851,1.347999954,105.6709438,9.398400269,758.1615729,0.676696397,372.7289164,31.29403556,9.302650803,0.310490106,0.468843167
395,,A,N,50,75_100,Moderate,500,500,0,25_75,Moderate,250,750,Low,0,,500,500,"34.7036942115142, -119.595355083937",560.0004267,7300.001382,7.300001382,0.282686,1706.671097,1370676.675,1026.25587,0.231626723,0.063546499,4.358641237,93,73.22109539,1706.671097,4.916666667,1370676.675,137.0676675,1026.25587,23.77024933,29.540833,2.9540833,13.09083303,1.68916666,0.231626723,0.063546499,4.358641237,93,1.706671097,13.70676675,1.309083303,106.7789046,10.2625587,739.533705,0.669435203,474.4303894,32.25603167,8.643813133,0.379637715,0.396158575
396,US,N,Y,75,75_100,High,750,250,1,1_25,Low,500,500,Moderate,1,,125,875,"34.697183337114, -119.64544936017",860.0021411,19750.01371,19.75001371,0.15143,1971.512675,1187952.75,1090.326189,-0.247513979,-0.082914943,5.233487308,86,336.263137,1971.512675,10.94416244,1187952.75,118.795275,1090.326189,28.06200112,28.0384774,2.80384774,12.21253801,0.593807087,-0.247513979,-0.082914943,5.233487308,86,1.971512675,11.8795275,1.221253801,156.263137,10.90326189,706.0253827,0.567060468,534.8553347,26.40950153,8.317848288,0.434395163,0.387518623
397,,N,N,50,25_75,Moderate,500,500,0,1_25,Low,250,750,Low,0,,125,875,"34.7046295486366, -119.652747315155",889.9997424,11074.99837,11.07499837,0.436101,1889.230597,1370895.82,1013.605569,0.430353437,0.163718224,4.804237528,86,299.6816039,1889.230597,3.383928571,1370895.82,137.089582,1013.605569,19.66645076,29.01125005,2.901125005,12.7873216,1.44553569,0.430353437,0.163718224,4.804237528,86,1.889230597,13.7089582,1.27873216,119.6816039,10.13605569,692.0187284,0.604833454,424.6326411,28.7588322,8.421147346,0.321597338,0.308696072
398,,A,N,75,75_100,High,750,250,0,1_25,Low,500,500,Moderate,0,,125,875,"34.7069034500882, -119.635858340748",995.992656,14291.36719,14.29136719,0.671042,1587.252702,1531788.699,919.0100098,-0.422565884,-0.145740403,8.160581066,86,272.8647187,1587.252702,1713.680556,1531788.699,153.1788699,919.0100098,6.818375385,29.19000053,2.919000053,13.27000046,1.669999957,-0.422565884,-0.145740403,8.160581066,86,1.587252702,15.31788699,1.327000046,92.86471866,9.190100098,747.9357033,0.696200089,718.0624065,30.01443779,8.930757642,0.608404407,0.481881372
399,,A,N,75,75_100,High,750,250,1,0,None,750,250,High,1,,0,1000,"34.7068297019853, -119.638994869536",729.9995347,14199.98593,14.19998593,0.0767101,1581.890979,1485994.932,939.8400269,-0.085619275,-0.026536928,7.65131734,86,53.81777644,1581.890979,705.6965517,1485994.932,148.5994932,939.8400269,6.52200348,29.72999954,2.972999954,13.47999954,1.269999981,-0.085619275,-0.026536928,7.65131734,86,1.581890979,14.85994932,1.347999954,126.1822236,9.398400269,754.0051554,0.67803256,1129.562329,30.51298256,9.101696459,0.952001977,0.478117569
400,,N,N,75,25_75,High,750,250,1,0,None,750,250,High,1,,0,1000,"34.7083304388723, -119.659847346358",620.0011295,11100.00055,11.10000055,0.965303,1637.344454,1435478.588,991.6500244,0.641734532,0.234663555,5.871548942,86,280.3956698,1637.344454,10.875,1435478.588,143.5478588,991.6500244,22.84819959,29.43000031,2.943000031,13.03999996,1.99000001,0.641734532,0.234663555,5.871548942,86,1.637344454,14.35478588,1.303999996,100.3956698,9.916500244,755.639684,0.600453015,605.1473516,31.26044464,8.514324903,0.466182207,0.362577906
401,,A,N,75,75_100,High,750,250,1,1_25,Low,500,500,Moderate,1,,125,875,"34.7184821316667, -119.679212739611",1440.000469,20649.99704,20.64999704,0.916625,1440.542018,1208469.252,916.4611659,-0.745385275,-0.307734074,5.987551507,86,48.58608239,1440.542018,829.5598086,1208469.252,120.8469252,916.4611659,23.98941412,31.10779889,3.110779889,13.61177023,1.61181822,-0.745385275,-0.307734074,5.987551507,86,1.440542018,12.08469252,1.361177023,131.4139176,9.164611659,790.8247468,0.663169555,995.8908605,35.55939334,8.981925259,0.792627713,0.37898636
402,,A,N,25,75_100,Low,250,750,0,75_100,High,0,1000,None,0,,875,125,"34.6964557273873, -119.661148365194",713.5884449,17905.11102,17.90511102,0.641184,1875.650163,1296361.239,1166.680611,0.365403917,0.131494395,5.085960801,86,186.3178811,1875.650163,62.67777778,1296361.239,129.6361239,1166.680611,22.95538513,27.74333356,2.774333356,12.18899959,0.170000006,0.365403917,0.131494395,5.085960801,86,1.875650163,12.96361239,1.218899959,6.317881069,11.66680611,697.9800903,0.550722566,354.2448044,26.01747189,8.09933548,0.25749469,0.305893275
403,,N,N,25,75_100,Low,250,750,0,25_75,Moderate,250,750,Low,0,,500,500,"34.6974740784537, -119.659814551352",1484.663226,31154.5788,31.1545788,0.32921,1873.669792,1513313.732,1165.439941,-0.165932413,-0.064570632,7.28508771,86,283.6780171,1873.669792,58.81028939,1513313.732,151.3313732,1165.439941,14.778875,27.76000023,2.776000023,12.18999958,0.150000006,-0.165932413,-0.064570632,7.28508771,86,1.873669792,15.13313732,1.218999958,103.6780171,11.65439941,696.6240583,0.593709523,597.1974474,26.01843741,8.15799081,0.450081718,0.341136508
404,,N,N,50,25_75,Moderate,500,500,0,25_75,Moderate,0,1000,None,0,,500,500,"34.6996581170618, -119.661113582265",831.993079,19118.26633,19.11826633,0.547566,1816.005049,1389407.27,1165.439941,0.049354553,0.018487771,6.027975539,86,323.5145189,1816.005049,14.5,1389407.27,138.940727,1165.439941,18.063819,27.76000023,2.776000023,12.18999958,0.150000006,0.049354553,0.018487771,6.027975539,86,1.816005049,13.8940727,1.218999958,143.5145189,11.65439941,709.9395508,0.544793996,285.8309387,26.95120888,8.344777441,0.207997596,0.278029355
