"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"dem_10m_zaca",7.38064361595381,2.43339941197112,1.2661147058687,20.2036659802717,17.1000406071989,41.0873986360589
"flow_accumulation",5.5864280075069,3.90434060622631,0.90841267439812,8.09970675352542,9.1250561093555,37.1985327650199
"sr",0.783757726588841,5.99986160381011,-2.78195909903177,19.3174669749735,13.5754769888967,40.3910899592868
"slope",7.30469645279116,2.39423523759682,-0.0639480554103192,16.6048200613206,14.2653262269837,40.3307254923644
"TWI",0.100421660024844,-0.667663438051029,2.86344935421811,4.98670825553039,4.12958478474757,32.0507274380959
"cwd",9.2597228616449,4.46514795335602,2.63306951857619,11.9366240605306,15.1400980096504,40.1027534137927
"vpd_aug",-2.57434182719788,6.01879161681089,7.10361510767182,13.8634938221299,14.6944637172978,37.8066382680996
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.66373176394354,1.15966811797472,5.10984134652014,7.21178551935695,12.3160810547202,28.6152876229666
"tmax",1.67077476800202,2.27330664255043,5.65802349973318,13.9868500980835,12.8723259607508,29.1058084826943
"TPI_five",4.40534530351031,3.54335607392407,2.23174668994599,17.7835123764739,14.9927812429355,41.8831522400505
"dem_10m_zaca",10.0749293276108,-0.425815052296881,5.91054578952371,18.7647720716325,18.3072858949789,39.2380715402499
"flow_accumulation",10.0489769118775,2.49686250115645,-0.794830968444802,10.9311177903066,11.0809166232139,35.7329769616838
"sr",10.9959412702285,3.80254435623362,1.34462161831256,20.7059826209815,18.9804120224116,46.3980350100866
"slope",12.4427318687051,2.18637854431303,7.8322524274377,16.1125887447582,20.8934485356115,42.956189033605
"TWI",0.112040060726651,-3.91299378291267,4.17037210877968,6.41809815417959,3.99172105728769,32.4579670663877
"cwd",15.4183945044462,3.90003670852521,6.89081422707926,15.7345748394135,22.3753404554755,41.4695990499028
"vpd_aug",1.88669505814278,2.23388586187406,12.189807899126,11.6910812556146,15.3750232486385,36.3763929923722
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.337741932268,5.24133762974647,0.755839037709199,9.14668704926971,14.2639677022168,31.5763582904268
"tmax",1.94490585190741,6.14242875057786,2.36947648787147,16.3292240815254,14.3041374479949,30.9402312627124
"TPI_five",7.95148649682678,1.60027581492722,-1.66075829715526,14.4874904238873,12.1677979367487,43.1612316931997
"dem_10m_zaca",4.93187388703684,0.0395654998205641,-0.341442267258842,16.03268917112,12.171108306816,36.9368205754944
"flow_accumulation",11.1629776337139,2.69522362254059,-2.73693219478614,8.83572495268566,10.6168905993826,37.5378690203265
"sr",3.25462329028482,10.0223285002271,-2.05230416946075,20.1934937420974,17.2848713584288,43.6080225828254
"slope",8.62827714102945,5.80002016600337,1.58362762263729,21.2392556062504,20.4102003149765,43.81351376672
"TWI",0.321496388462594,-0.883192002280269,-1.53480500444231,3.45790742197113,0.740149042781785,30.732506605447
"cwd",9.80379862708639,0.142545996878273,4.06155244725238,10.6327552853232,13.1117149129543,39.3837706881324
"vpd_aug",-0.256734737066483,2.10313748246784,7.4823028323521,12.3444492951105,11.2611023529676,36.5642035147152
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.06627952501776,1.9749124427033,4.0508471123413,7.06019947174884,11.1874657044845,32.0648338238052
"tmax",0.489983233349497,4.42758974831725,2.00852097605273,14.3022644515209,12.0834666999141,28.6744268192649
"TPI_five",6.5055346310568,2.82779611018981,-1.60138641808999,19.9847037062665,15.1432576787325,44.2945209872257
"dem_10m_zaca",7.25507832544041,-1.60775748370597,4.12465319510243,21.2271436158351,17.829531316225,41.8453928495739
"flow_accumulation",12.4031978680796,1.54784341039324,0.288746499110759,10.8394043122434,12.8712276555155,40.584655394508
"sr",5.39679013539406,3.26053863093104,-3.37442426756062,17.758288788718,11.9537268604539,39.2813487881305
"slope",9.64010351296211,1.80233951060412,2.3475577700597,19.3705864475848,16.7673953379536,41.5759135993668
"TWI",4.09059026983833,-0.737023036518396,3.93804689336689,6.16152082251059,7.14090253590951,34.2114332131489
"cwd",8.15177221330799,0.543574666118552,3.68140246498729,12.1655085965392,13.4492585083867,37.1526419086754
"vpd_aug",0.669392492545617,2.98574141540145,7.95539819193272,9.53460837132082,12.010172608883,34.5578006163007
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.89679721450975,3.26473452710904,4.11738132052997,8.28795112348829,10.794190305417,29.0665709100287
"tmax",2.24373425936019,4.79718356706126,2.82814694613543,16.9804137207176,14.3385537901291,30.9372555841992
"TPI_five",3.1582928112996,5.99718828589257,-3.64836568105619,20.465834066912,14.3153904853274,40.7283441385591
"dem_10m_zaca",11.0372513965301,1.14417076889274,0.421477797229536,21.8028909229681,19.812288898031,40.9459788797226
"flow_accumulation",13.3198438093605,8.68911077665175,0.919046437350648,13.4877847577119,18.5737780877066,39.3644000214167
"sr",2.31421974449806,5.84242570404112,-5.01914460890376,19.818080456379,12.9083887354928,36.9850026989975
"slope",9.03348468683554,4.27688524770176,8.69031437484557,21.9930946274546,22.9591351565794,44.1710362249717
"TWI",1.95425341358986,-2.72358583406805,5.75228039662119,4.9233697973119,5.489773325589,31.1465312151793
"cwd",12.8372302975616,6.63870768397333,3.7180035190142,17.0029179419924,20.7288760599403,43.5932450815719
"vpd_aug",5.05829006349142,2.87627465370792,7.08140996505388,15.7511334207642,17.2436972418157,37.3455632453535
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",15.1256508082378,8.28753041513824,2.24132849208681,10.9572957614269,19.8292528534556,32.2028332914564
"tmax",3.03680211598748,6.64202042694168,2.41061696436371,16.3544849869268,14.9427164264422,30.0432097270212
"TPI_five",7.84123899005422,1.65119893007465,-2.32163137114095,12.0118516335959,10.3567425613251,38.2527744366619
"dem_10m_zaca",12.6657560174428,2.27762941213807,1.26345174711929,20.8457944727583,20.5236781266782,41.4447276570632
"flow_accumulation",10.4449743066297,3.21505755418399,3.27228060672557,11.3479751357976,14.9124845785791,37.3960918957833
"sr",7.58620500972341,5.50433503244231,-1.15158600414007,21.9635577605802,17.9349293343832,42.8386542127822
"slope",15.1883608233615,6.38061689816118,2.62430639077497,24.4114583384555,25.8890233325906,46.3897100183068
"TWI",2.78155037451891,1.85713825218878,3.76389202894699,2.45867319109297,5.47628116450154,32.3516661107546
"cwd",8.2859498615814,2.14944647329836,5.03083961394376,13.6260945744286,14.0017984600061,37.1755710403488
"vpd_aug",2.51462078514923,2.55160303391255,7.36836584707027,16.6790754791076,16.1200401543464,36.1884656098214
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.26012392368951,6.92001781675329,4.18192135193783,11.2859335884933,13.6341794278627,32.5612029664256
"tmax",-0.0409742458333164,4.05669606428584,5.80421475061453,15.1666324396114,14.2836391260962,30.0259370944402
"TPI_five",9.21504221570706,0.329283792449923,-1.07286765519208,17.2699320752949,14.4958985634214,43.4966200577198
"dem_10m_zaca",5.302198213929,-2.28600721510934,3.51716627079657,19.0874869142226,14.4534978089285,37.6085000597423
"flow_accumulation",14.3064518460891,1.57937766977153,2.28823277605751,10.1637710964528,15.8062465500858,39.9068991087675
"sr",5.35812494519252,4.16791474036722,-1.33894857527414,19.3911504977274,15.5091338919817,42.1640696233926
"slope",10.7968678796809,3.68958809919105,4.04272034340004,18.9795856226476,19.9062508037873,43.1320745047464
"TWI",0.393134877540353,-2.08774789588838,2.81526723914362,4.35694238167792,2.86824214424862,31.9321858538217
"cwd",7.15395923972174,-0.60763088529538,7.20410394600638,14.1286946687535,14.5220826657328,38.8328352782511
"vpd_aug",0.420676814990954,3.0101093605686,7.9483195204576,13.2402812903077,13.3677503297911,34.5753394526929
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",2.21546878156879,5.20937047399064,3.24654614348974,6.24227726898629,9.31364360585069,27.9468617033346
"tmax",1.13223926738633,3.09889338543732,3.29870403586671,16.3922619770542,12.898163029693,28.7483442726161
"TPI_five",8.59584695114004,5.41522811161841,-1.37646364717282,22.2058528784283,18.6933953133645,45.5372455058709
"dem_10m_zaca",12.7963368421272,2.02377108458045,3.58410715573033,18.1646518679047,19.5584701764887,41.4896894722972
"flow_accumulation",11.8390150961539,3.01635235841385,2.0427053720694,9.79915981149877,14.1169891362366,38.1830509124204
"sr",7.77545209823132,7.69619867718709,3.07127566041305,20.6316053532372,20.5241865442898,43.5524360756851
"slope",14.8164039624508,2.03906205775952,3.43447287772607,22.0189217481844,22.543859222538,42.770273590749
"TWI",0.849738088928009,2.269645426709,1.70515853576445,5.45794409958645,5.07673877908786,30.8434470222936
"cwd",13.4083780475609,2.49583280413577,0.998260815818261,11.710190870783,14.7806935147593,37.4353456201392
"vpd_aug",-0.696429978640747,5.86415755174825,11.7206043609066,14.7203986342793,17.1233309250037,37.7217298245933
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.13732957820996,6.19024061721098,3.41933349108028,8.71382412437514,12.9550404588174,30.2830407243751
"tmax",3.14065097576075,5.69342443569859,1.46721607782744,14.74492268669,13.908906598227,28.6889022678216
"TPI_five",17.6340077430149,4.13092122344865,0.81742749111161,21.9440976179609,23.60936791907,49.5776364709902
"dem_10m_zaca",11.7966227357431,0.696768722717204,3.43508135287152,18.303355914016,18.8572091644035,39.7031212193199
"flow_accumulation",17.8081693408709,8.4320126646097,4.72636961944423,12.9152218878554,21.4879724293459,43.319245890374
"sr",11.4820929601747,5.66966452477814,-5.85286432413843,16.9253843616773,14.7168546905198,38.8290964201123
"slope",14.6733517527917,3.56871885676146,3.48570145880614,19.8238460071768,22.6971036074736,40.3435035256064
"TWI",4.44271286291225,-0.984590115445504,4.35877633962649,2.50059833097594,5.94350967866937,30.8506825906429
"cwd",13.6098505406391,4.21771249027618,5.24178417372529,10.6486749934067,16.8692328636625,37.7177291997677
"vpd_aug",3.24862070400771,3.22847436582476,6.35114330291232,15.2463576933931,15.8641583791157,34.9251456909898
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.0788623058608,2.66033740397352,3.24483553496243,8.25134798359404,10.305511767501,28.9602645778838
"tmax",0.285320315423011,6.07852228777258,4.23175123422734,16.9811524408157,14.9410673653706,29.4921680456305
"TPI_five",11.153422003452,2.39575863991391,0.348350475345749,23.1257194578924,20.1093820075728,44.1176478832193
"dem_10m_zaca",10.2296391044251,0.413998315673479,2.39495005737066,19.1624240292108,17.2990944399376,40.4740423450041
"flow_accumulation",14.2238252990133,3.64324733206819,4.72267483766268,9.1309759359,15.7287099940299,38.7122587764782
"sr",0.682547780322648,1.94053845276211,-3.5134202900622,19.6152990995318,11.5734649134173,38.1732007353548
"slope",18.9308268135237,-2.69830023386885,3.16463917456393,29.1405704833236,27.5432170230175,48.7026511795523
"TWI",1.40427876770316,0.113881536697288,3.36968938452069,5.52799492792874,5.94008147883095,33.7771212169733
"cwd",11.8434271877013,2.84691293094388,1.25257351621119,13.6232444198562,14.7298972123532,37.6270624515371
"vpd_aug",-0.975561213641742,3.16155389115791,9.37979403040169,10.88975539601,13.1404365515454,34.2409187883668
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",2.1182644201759,7.75302336001071,3.41640927899922,7.62524110312195,10.6823450458958,29.9594868101846
"tmax",3.0395054066384,3.23793424415239,3.059508805115,14.5393278778439,12.4771511558052,28.8299299068985
"TPI_five",10.7234476273925,-0.228094771314095,-0.955516289268089,18.4868210181185,15.2937116456637,43.8851061071818
"dem_10m_zaca",12.83387859176,-0.509997868011258,4.6979533071246,20.4596596520696,20.6297072025347,42.8027761550343
"flow_accumulation",11.777896518864,1.67522347277476,-1.5505030829583,8.40347864235021,11.9393376086986,37.0877272414998
"sr",12.018492885732,3.80303004746649,1.42696344380482,15.7788675639473,16.2901048734021,42.0462129975658
"slope",13.4139934238144,0.588279120461571,3.11979096962703,13.1028868360105,15.2409717753684,41.7982572007699
"TWI",-3.66684887802164,-0.372468677963299,2.09004043827057,4.6142956828598,1.46229766173043,31.2620691799248
"cwd",10.5440664510693,0.248062664636554,4.78792990460955,15.4058118296801,16.7851483687444,38.7313662086897
"vpd_aug",2.67508956094681,1.51449128944534,11.8337688798321,14.3290560364347,17.4044610672112,37.8415641922501
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.93191195850429,6.28321157535447,5.63576859211148,8.81973003206847,12.0639427923868,31.0253818092532
"tmax",-1.2086367403632,5.88161551508474,2.94300723508399,16.0439535071866,12.7271519582166,30.1835598654032
"TPI_five",8.19549863676305,4.98140573204785,-2.58190116065858,15.8647052310003,13.8949040062651,42.5262561847069
"dem_10m_zaca",7.9401225469423,1.94968267005624,1.63342971343383,17.1152987386722,15.212466918654,38.8877320548473
"flow_accumulation",8.35900316042325,3.99400108868688,-1.11796932985588,6.80294464249986,9.43792123027673,35.6544349591797
"sr",5.22052046962554,3.21078960948188,-3.86861593715655,17.9883850087197,13.0006643814885,41.3275887097175
"slope",7.61045163927602,2.08722046442148,2.59181302672295,21.2416863243739,17.6051189985081,44.8938803493861
"TWI",1.34613288922292,0.301971805049471,2.41650714822448,3.91304019367522,4.30216289557462,32.638374676557
"cwd",7.15360835819736,3.7645957358738,5.53881856587914,15.1698566264507,16.4829352671531,40.3974517414577
"vpd_aug",0.0767661748724164,0.288414016129477,10.4332674219487,12.3927062568715,13.6176093230054,36.7013076494911
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.61159857072473,4.48343430502577,3.2005888063483,7.3886785230665,11.8112727000919,29.4947081401954
"tmax",0.128070430060041,5.76209406667004,-0.490274632790594,12.9999235823209,10.2746194350967,29.4234122713441
"TPI_five",11.9976321419253,5.88938927835789,-3.34630808051349,18.2146870225373,17.7586335713833,42.1352348492115
"dem_10m_zaca",14.4377749970857,3.70051717580741,1.93026093837129,19.0575397385904,21.4007733107785,41.8663332275296
"flow_accumulation",13.7990507264295,5.07151679338059,-0.249233002927357,11.0628898915022,16.4796712645626,38.9223413346321
"sr",5.32701517284307,6.64531218907452,-3.65995198451037,17.9111052236501,14.2866914936151,38.3667161789797
"slope",10.8084746496813,3.16946987810701,1.41538431368932,22.563169133895,21.6972664318884,46.157173905366
"TWI",2.94449191704841,-1.82911211848735,2.89197871867722,3.91731034059417,4.46339945361991,31.9960352104635
"cwd",10.6795739661865,6.30081808411209,2.75278540109341,12.3362824371411,17.9926848940877,40.0613987366981
"vpd_aug",-1.5010524958726,3.24714659877204,8.141576313734,12.4447271855519,12.9873666962982,35.86783014558
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.5920541192989,4.91842542127145,1.06820213926056,10.3825215004559,15.9594974398151,32.7664717323712
"tmax",3.3350293199024,1.6726554723374,0.662996148298789,14.1255130829253,11.2837474634094,29.9025092704195
"TPI_five",12.2134604028724,1.84731619171304,-4.46843155196829,20.1691987450303,15.4086370923589,44.0804474031439
"dem_10m_zaca",9.14445718332397,0.291598174335403,1.73549680180156,22.2027412601833,19.6808679386825,43.207794304775
"flow_accumulation",14.0895021772609,3.68939347221522,-4.26221302765575,10.5770465756617,13.2245804865122,38.3667603501365
"sr",9.51578985558725,5.27724400975075,-3.96501311318193,19.7895504752408,16.3226921969231,42.2447509219469
"slope",7.78554064994531,3.88664910251463,-0.926248475441066,14.2052446504301,14.2898276953009,38.4809741507128
"TWI",1.71544647705972,-2.21454109446382,-2.63854901238268,5.30595196866777,1.47522447577883,30.8427763652911
"cwd",11.1850724782656,0.750770835027417,1.54719499256474,12.124590211821,13.9958619097368,37.3317815668028
"vpd_aug",2.24968492780794,2.5169388497858,7.45089752262684,12.9989594974038,13.9155672188547,37.0211659344001
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.11162896189854,5.61268299926291,3.54405043569303,8.98143619930579,12.1763768250904,29.7601990201676
"tmax",3.18378359066423,4.57202614024553,2.46752814573331,12.7736026219237,12.2342214017806,28.9703612714772
