OBJECTID,mortality,mortality_qualitative,other_mortality,drainage,ridge,prefire,postfire,Change in mortality,new_model_class,Shape_Area,shade_2000,shade_2001,shade_2002,shade_2003,shade_2004,shade_2005,shade_2006,shade_2008,shade_2009,shade_2010,shade_2011,shade_2013,shade_2014,shade_2015,shade_2016,shade_2017,shade_2018,SF_change_2008_2018,lower.2018.SF,min_2000_2006,>prefire min?,avg_2000_2006,max_2000_2006,2018>2000-2006min?,diff.btw.2018.and.2000.2006min,2018>2000-2006avg,diff.btw.2018.and.2000.2006avg,diff from canopy bin change mean,,,
113,75,High,Type Converted,N,N,75_100,0,Complete,1,25350.01055,0.646834046,0.620218068,0.633007854,0.631415635,0.641788423,0.630010426,0.634979695,0.741896689,0.754323393,0.686344832,0.673122346,0.720799327,0.672516853,0.632063627,0.685354918,0.653705418,0.621379375,-0.120517314,TRUE,0.620218068,TRUE,0.634036307,0.646834046,TRUE,0.001161307,FALSE,-0.012656932,0.090294375,,,
114,75,High,Type Converted,N,N,75_100,1_25,High,1,118729.5561,0.685882092,0.664429009,0.677090228,0.673826575,0.681165278,0.673851013,0.672128081,0.763254642,0.781849742,0.720100105,0.704544902,0.727049828,0.683351219,0.632472456,0.689003229,0.665534317,0.632889032,-0.13036561,TRUE,0.664429009,FALSE,0.675481754,0.685882092,FALSE,-0.031539977,FALSE,-0.042592722,0.065797032,,,
375,75,High,Type Converted,Y,N,75_100,1_25,High,1,24042.49869,0.542924225,0.507055402,0.54714188,0.504992753,0.518688917,0.515361041,0.522528648,0.610693067,0.617963046,0.54523769,0.502248257,0.543887377,0.496394515,0.495899379,0.516124427,0.441520214,0.441098124,-0.169594943,TRUE,0.504992753,FALSE,0.522670409,0.54714188,FALSE,-0.063894629,FALSE,-0.081572285,-0.125993876,,,
377,75,High,Type Converted,N,Y,75_100,1_25,High,1,4675.00063,0.712929368,0.673464894,0.665866733,0.68139255,0.683768451,0.682474375,0.701054335,0.720615447,0.76063174,0.714623213,0.68696332,0.751970291,0.686383069,0.626242042,0.667672276,0.644042969,0.614009082,-0.106606365,TRUE,0.665866733,FALSE,0.685850101,0.712929368,FALSE,-0.051857651,FALSE,-0.071841019,0.046917082,,,
396,75,High,Type Converted,N,Y,75_100,1_25,High,1,19750.01371,0.78597641,0.76253736,0.738595366,0.756217897,0.768045306,0.767853618,0.779942513,0.785968244,0.817382216,0.757304072,0.737619638,0.764780164,0.688997269,0.543246388,0.671854436,0.649156749,0.583229303,-0.202738941,TRUE,0.738595366,FALSE,0.765595496,0.78597641,FALSE,-0.155366063,FALSE,-0.182366193,0.016137303,,,
399,75,High,Type Converted,Y,N,75_100,0,Complete,1,14199.98593,0.63674283,0.61214602,0.624882817,0.621955395,0.630868137,0.610685945,0.633319497,0.708698869,0.705726922,0.619966865,0.598028183,0.637998462,0.590935647,0.536134243,0.584726453,0.545742273,0.495115042,-0.213583827,TRUE,0.610685945,FALSE,0.62437152,0.63674283,FALSE,-0.115570903,FALSE,-0.129256478,-0.035969958,,,
401,75,High,Type Converted,Y,N,75_100,1_25,High,1,20649.99704,0.65361762,0.622559011,0.627037942,0.631052494,0.637527525,0.633344591,0.646384835,0.680942535,0.70355624,0.634266376,0.589738131,0.62555635,0.569168925,0.525311053,0.570220888,0.557218969,0.531357646,-0.149584889,TRUE,0.622559011,FALSE,0.635932003,0.65361762,FALSE,-0.091201365,FALSE,-0.104574357,-0.035734354,,,
435,75,High,Type Converted,N,N,75_100,1_25,High,1,35250.01125,0.546066821,0.53980273,0.538871229,0.527088404,0.534727573,0.528913021,0.540305614,0.581587791,0.59122318,0.539688468,0.544202924,0.594446898,0.549967885,0.510414124,0.554654717,0.561054111,0.517701745,-0.063886046,TRUE,0.527088404,FALSE,0.536539342,0.546066821,FALSE,-0.009386659,FALSE,-0.018837597,-0.049390255,,,
453,75,High,Type Converted,N,N,75_100,1_25,High,1,15125.00174,0.610065818,0.575111866,0.572232366,0.574785829,0.580909491,0.603187919,0.593349576,0.620173931,0.625323892,0.561551332,0.553793192,0.606670856,0.576693594,0.55343473,0.578272521,0.606646597,0.559781849,-0.060392082,TRUE,0.572232366,FALSE,0.587091838,0.610065818,FALSE,-0.012450517,FALSE,-0.027309989,-0.007310151,,,
462,75,High,Type Converted,N,N,75_100,1_25,High,1,12099.99084,0.56572333,0.543199629,0.554883331,0.526952356,0.54586184,0.538810134,0.547143757,0.617267519,0.59808749,0.545359522,0.527018607,0.543944329,0.502394736,0.48459661,0.504489809,0.480815262,0.458506525,-0.158760994,TRUE,0.526952356,FALSE,0.546082054,0.56572333,FALSE,-0.068445831,FALSE,-0.087575529,-0.108585475,,,
470,75,High,Type Converted,Y,N,75_100,0,Complete,1,54075.02192,0.597858608,0.579832077,0.588499606,0.567711949,0.581913769,0.579209447,0.585907221,0.61128509,0.599858642,0.530898929,0.507525682,0.565395892,0.521468878,0.501676083,0.537893653,0.517337561,0.491258562,-0.120026528,TRUE,0.567711949,FALSE,0.582990382,0.597858608,FALSE,-0.076453387,FALSE,-0.09173182,-0.039826438,,,
471,75,High,Type Converted,Y,N,75_100,0,Complete,1,111900.0252,0.596322685,0.579991132,0.591741323,0.574673235,0.587795466,0.572184116,0.585456103,0.600017965,0.601511836,0.54322964,0.530358136,0.58974123,0.542667717,0.520222485,0.554581463,0.546088815,0.526901782,-0.073116183,TRUE,0.572184116,FALSE,0.584023437,0.596322685,FALSE,-0.045282334,FALSE,-0.057121655,-0.004183218,,,
483,75,High,Type Converted,Y,N,75_100,1_25,High,1,12625.0027,0.627724648,0.599860728,0.608573318,0.590053022,0.603695214,0.605993032,0.6111148,0.665172398,0.673818171,0.621190906,0.598868608,0.64283812,0.600340307,0.553392291,0.602353394,0.60000217,0.573453903,-0.091718495,TRUE,0.590053022,FALSE,0.606716395,0.627724648,FALSE,-0.016599119,FALSE,-0.033262492,0.006361903,,,
490,75,High,Type Converted,Y,N,75_100,0,Complete,1,20625.00812,0.612631142,0.583275437,0.60323292,0.578866541,0.595953822,0.586971581,0.59106946,0.659133554,0.666283846,0.59348011,0.56917274,0.595276356,0.555342197,0.504788756,0.5464257,0.5330832,0.510303915,-0.148829639,TRUE,0.578866541,FALSE,0.593142986,0.612631142,FALSE,-0.068562626,FALSE,-0.082839071,-0.020781085,,,
491,75,High,Type Converted,N,N,75_100,0,Complete,1,25774.99938,0.62139827,0.596551538,0.607724547,0.585319102,0.61092639,0.609420836,0.612268865,0.628460526,0.623618305,0.553899527,0.517148733,0.587977886,0.538866639,0.4975155,0.557547212,0.492031097,0.495038271,-0.133422255,TRUE,0.585319102,FALSE,0.606229935,0.62139827,FALSE,-0.090280831,FALSE,-0.111191664,-0.036046729,,,
492,75,High,Type Converted,N,N,75_100,0,Complete,1,19200.00832,0.635685563,0.61801511,0.611011505,0.61062032,0.627775013,0.623295784,0.62703687,0.626416504,0.623451829,0.518089771,0.490606964,0.584499002,0.548698068,0.530239224,0.54640764,0.507639289,0.46688056,-0.159535944,TRUE,0.61062032,FALSE,0.621920024,0.635685563,FALSE,-0.14373976,FALSE,-0.155039464,-0.06420444,,,
494,75,High,Type Converted,N,Y,75_100,0,Complete,1,7600.006611,0.638632953,0.60793364,0.611919761,0.612986326,0.62270546,0.611574471,0.621201873,0.669358671,0.676143408,0.622571051,0.618030429,0.652754188,0.604651868,0.567727566,0.623045802,0.619613171,0.59136492,-0.077993751,TRUE,0.60793364,FALSE,0.618136355,0.638632953,FALSE,-0.01656872,FALSE,-0.026771435,0.06027992,,,
497,75,High,Type Converted,N,N,75_100,0,Complete,1,51050.01373,0.637895763,0.623614639,0.621691316,0.612044394,0.628220439,0.632821351,0.639190376,0.639650017,0.654184639,0.581642509,0.5584023,0.607507318,0.55168429,0.519001156,0.568762422,0.546999514,0.539648056,-0.100001961,TRUE,0.612044394,FALSE,0.627925468,0.639190376,FALSE,-0.072396338,FALSE,-0.088277412,0.008563056,,,
499,75,High,Type Converted,Y,N,75_100,0,Complete,1,18300.00721,0.602685213,0.601524353,0.614678949,0.593310863,0.609675944,0.606748402,0.616659284,0.646328151,0.633640766,0.5732342,0.534670383,0.582994878,0.536815822,0.514846921,0.555803686,0.525735795,0.520474613,-0.125853538,TRUE,0.593310863,FALSE,0.606469001,0.616659284,FALSE,-0.07283625,FALSE,-0.085994388,-0.010610387,,,complete
505,75,High,Type Converted,N,N,75_100,1_25,High,1,17425.0021,0.6563465,0.608970344,0.621682167,0.61623311,0.623842716,0.615099937,0.631959796,0.688077271,0.718607098,0.645588487,0.650179267,0.687298805,0.637550831,0.588569045,0.65306285,0.661873579,0.606802016,-0.081275255,TRUE,0.608970344,FALSE,0.624876367,0.6563465,FALSE,-0.002168328,FALSE,-0.018074351,0.039710016,,,
514,75,High,Type Converted,N,Y,75_100,0,Complete,1,9724.997837,0.623836935,0.611752033,0.615352809,0.597288191,0.621992588,0.627584457,0.618651509,0.666553676,0.687160611,0.600110173,0.568143427,0.621090531,0.570317388,0.541053951,0.594513714,0.563144624,0.548279166,-0.11827451,TRUE,0.597288191,FALSE,0.616636932,0.627584457,FALSE,-0.049009025,FALSE,-0.068357766,0.017194166,,,high
516,75,High,Type Converted,N,N,75_100,0,Complete,1,106250.0089,0.64133364,0.614910483,0.617601216,0.609703898,0.623606145,0.625926018,0.630463004,0.675097942,0.683425248,0.589112818,0.554967463,0.633566499,0.590672791,0.540423095,0.59986788,0.537807941,0.505067706,-0.170030236,TRUE,0.609703898,FALSE,0.623363486,0.64133364,FALSE,-0.104636192,FALSE,-0.11829578,-0.026017294,,,
517,75,High,Type Converted,N,N,75_100,0,Complete,1,15125.00151,0.677348286,0.645756364,0.650148004,0.645496309,0.658303201,0.661765307,0.671184778,0.742766619,0.765031844,0.689021647,0.669220358,0.699610591,0.640399456,0.589769959,0.646045864,0.626005769,0.605980635,-0.136785984,TRUE,0.645496309,FALSE,0.65857175,0.677348286,FALSE,-0.039515674,FALSE,-0.052591115,0.074895635,,,
518,75,High,Type Converted,Y,N,75_100,0,Complete,1,37900.01194,0.660283178,0.646331698,0.642904907,0.645074397,0.655964136,0.643308818,0.662332773,0.684730381,0.699216723,0.62505582,0.577410907,0.648008883,0.57841745,0.538536072,0.593218952,0.567195654,0.549642771,-0.13508761,TRUE,0.642904907,FALSE,0.650885701,0.662332773,FALSE,-0.093262136,FALSE,-0.10124293,0.018557771,,,
519,75,High,Type Converted,N,N,75_100,1_25,High,1,99574.98712,0.65367198,0.621464014,0.625825584,0.626458228,0.645446956,0.638877749,0.650933266,0.698697925,0.708226681,0.635226846,0.609571874,0.644369304,0.592127383,0.540703773,0.606879056,0.571799815,0.561201692,-0.137496233,TRUE,0.621464014,FALSE,0.637525397,0.65367198,FALSE,-0.060262322,FALSE,-0.076323705,-0.005890308,,,mod
520,75,High,Type Converted,N,N,75_100,0,Complete,1,95050.03103,0.648253381,0.625926971,0.62832582,0.619113088,0.638861895,0.636248112,0.637268543,0.687056363,0.692629337,0.618905902,0.576659024,0.648245752,0.607664704,0.560306609,0.624658227,0.570150733,0.549941182,-0.137115181,TRUE,0.619113088,FALSE,0.633428259,0.648253381,FALSE,-0.069171906,FALSE,-0.083487077,0.018856182,,,
541,75,High,Type Converted,N,N,75_100,0,Complete,1,4874.999213,0.562305331,0.553130507,0.552978039,0.541817427,0.54177779,0.5426296,0.562403083,0.542563081,0.557850718,0.478526771,0.494094312,0.525015593,0.485549927,0.496402264,0.501573563,0.52177918,0.479052305,-0.063510776,TRUE,0.54177779,FALSE,0.551005968,0.562403083,FALSE,-0.062725485,FALSE,-0.071953663,-0.052032695,,,
582,75,High,Type Converted,N,Y,75_100,0,Complete,1,24375.01206,0.546482563,0.541729987,0.556618243,0.533187926,0.552875668,0.563948065,0.556796849,0.557551056,0.547843367,0.469673693,0.443320066,0.498365432,0.484559089,0.46240887,0.502703339,0.440513492,0.411502182,-0.146048874,TRUE,0.533187926,FALSE,0.550234186,0.563948065,FALSE,-0.121685744,FALSE,-0.138732004,-0.119582818,,,
590,75,High,Type Converted,N,Y,75_100,0,Complete,1,36925.00855,0.607552677,0.599989325,0.604232579,0.598996162,0.615816265,0.605003715,0.61239177,0.591782749,0.57869941,0.528224379,0.503769189,0.532147497,0.495548189,0.482027978,0.523666292,0.476435363,0.44870016,-0.143082589,TRUE,0.598996162,FALSE,0.606283213,0.615816265,FALSE,-0.150296002,FALSE,-0.157583053,-0.08238484,,,
591,75,High,Type Converted,N,Y,75_100,0,Complete,1,14875.00777,0.574313134,0.574490607,0.582985878,0.569825083,0.584250867,0.588330388,0.589163482,0.633908927,0.633200794,0.572698742,0.531210691,0.575756192,0.548861206,0.508912563,0.543465853,0.50850901,0.484073609,-0.149835318,TRUE,0.569825083,FALSE,0.58047992,0.589163482,FALSE,-0.085751474,FALSE,-0.096406311,-0.047011391,,,
593,75,High,Type Converted,N,Y,75_100,1_25,High,1,35049.98275,0.646032155,0.641520083,0.6235075,0.623311043,0.627691746,0.635532796,0.632239699,0.649594665,0.662792146,0.61166805,0.580136061,0.608665884,0.560897946,0.507876217,0.546174347,0.543911099,0.510268629,-0.139326036,TRUE,0.623311043,FALSE,0.632833575,0.646032155,FALSE,-0.113042414,FALSE,-0.122564946,-0.056823371,,,none
594,75,High,Type Converted,N,Y,75_100,0,Complete,1,51375.01957,0.688074946,0.674415767,0.653585911,0.665197134,0.661540508,0.663397729,0.671118736,0.654260397,0.667432487,0.615465701,0.588967919,0.612296939,0.550794125,0.487349272,0.532567799,0.526443005,0.480282068,-0.173978329,TRUE,0.653585911,FALSE,0.668190104,0.688074946,FALSE,-0.173303843,FALSE,-0.187908036,-0.050802932,,,
599,75,High,Type Converted,N,Y,75_100,1_25,High,1,29250.00911,0.748841882,0.721925139,0.700490594,0.718065262,0.721280336,0.729936302,0.736805201,0.740440369,0.765046358,0.696390092,0.682759583,0.690479755,0.6422351,0.528521955,0.622318983,0.611852467,0.57812351,-0.162316859,TRUE,0.700490594,FALSE,0.725334959,0.748841882,FALSE,-0.122367084,FALSE,-0.147211449,0.01103151,,,
601,75,High,Type Converted,N,Y,75_100,0,Complete,1,22275.00885,0.7131688,0.699477792,0.682990551,0.700374901,0.707676589,0.705298901,0.710771918,0.721072733,0.737145305,0.667628586,0.6403929,0.661629498,0.589148521,0.497306764,0.563251197,0.55012095,0.503179073,-0.21789366,TRUE,0.682990551,FALSE,0.702822779,0.7131688,FALSE,-0.179811478,FALSE,-0.199643706,-0.027905927,,,
602,75,High,Type Converted,N,Y,75_100,1_25,High,1,47400.00909,0.711925328,0.69618699,0.676738232,0.68400988,0.689530671,0.697207302,0.706494093,0.693707913,0.711199582,0.657856852,0.639095217,0.658079743,0.598390728,0.527098477,0.577182233,0.587872922,0.541750073,-0.15195784,TRUE,0.676738232,FALSE,0.694584642,0.711925328,FALSE,-0.134988159,FALSE,-0.152834569,-0.025341927,,,2018
604,75,High,Type Converted,N,Y,75_100,1_25,High,1,16700.001,0.719768435,0.700780541,0.684706748,0.702341914,0.702192158,0.707417816,0.705761075,0.728113323,0.748744935,0.689518958,0.671064079,0.708859354,0.645204455,0.548488438,0.616944641,0.620829672,0.567259938,-0.160853385,TRUE,0.684706748,FALSE,0.703281241,0.719768435,FALSE,-0.11744681,FALSE,-0.136021303,0.000167938,,,
605,75,High,Type Converted,N,N,75_100,1_25,High,1,20325.00875,0.648565769,0.627664328,0.619108438,0.61329484,0.626493216,0.630352914,0.638259947,0.668362916,0.684436738,0.622226238,0.606476545,0.628903151,0.597471356,0.534048676,0.579598427,0.588309169,0.551889122,-0.116473794,TRUE,0.61329484,FALSE,0.629105636,0.648565769,FALSE,-0.061405718,FALSE,-0.077216514,-0.015202878,,complete,0.529666322
609,75,High,Type Converted,N,N,75_100,1_25,High,1,8925.000704,0.775936067,0.747463703,0.726441383,0.745081246,0.746320128,0.75248313,0.757532477,0.756682515,0.790180326,0.718741357,0.682052374,0.720499635,0.655895174,0.490161598,0.647342741,0.608839214,0.573237836,-0.183444679,TRUE,0.726441383,FALSE,0.750179733,0.775936067,FALSE,-0.153203547,FALSE,-0.176941897,0.006145836,,high,0.553753631
611,75,High,Type Converted,N,Y,75_100,0,Complete,1,10149.99734,0.745465338,0.71862793,0.70443368,0.723353148,0.71086359,0.731596947,0.73122108,0.745751441,0.771270514,0.725340366,0.700425267,0.71653378,0.671161592,0.573677599,0.669757009,0.639577925,0.582988739,-0.162762702,TRUE,0.70443368,FALSE,0.723651673,0.745465338,FALSE,-0.121444941,FALSE,-0.140662934,0.051903739,,,
616,75,High,Type Converted,Y,N,75_100,0,Complete,1,28950.01116,0.62460506,0.605083287,0.613746166,0.610118687,0.617395818,0.612674892,0.618251085,0.669180989,0.665138364,0.580407262,0.562832654,0.631136298,0.580720067,0.529215336,0.580384374,0.558917761,0.525248528,-0.143932461,TRUE,0.605083287,FALSE,0.614553571,0.62460506,FALSE,-0.079834759,FALSE,-0.089305043,-0.005836472,,,
87,75,High,High,Y,Y,1_25,1_25,None,0,22224.9895,0.520970643,0.514298677,0.56161201,0.498014033,0.532228529,0.511505246,0.515707195,0.587408662,0.602784038,0.565702677,0.540773034,0.60873282,0.559110522,0.546868443,0.557942629,0.544179499,0.521454811,-0.065953851,TRUE,0.498014033,TRUE,0.522048048,0.56161201,TRUE,0.023440778,FALSE,-0.000593237,-0.075570189,,mod,0.600534309
89,75,High,High,N,N,1_25,1_25,None,0,36900.01754,0.686314046,0.679057598,0.672181606,0.680809975,0.68046844,0.66983664,0.683303595,0.741348982,0.749737859,0.6978755,0.697797954,0.717759252,0.691353142,0.64846307,0.695379972,0.690276146,0.653937459,-0.087411523,TRUE,0.66983664,FALSE,0.678853129,0.686314046,FALSE,-0.015899181,FALSE,-0.02491567,0.056912459,,none,2018
159,75,High,High,N,N,1_25,1_25,None,0,6050.008532,0.603708208,0.58204785,0.569155842,0.581137747,0.579999089,0.565354854,0.588778496,0.606707454,0.624046862,0.601507664,0.585153431,0.622000128,0.581143796,0.539385229,0.591304064,0.603583962,0.565930068,-0.040777386,TRUE,0.565354854,TRUE,0.581454584,0.603708208,TRUE,0.000575214,FALSE,-0.015524516,-0.031094932,,,
201,75,High,High,Y,N,1_25,1_25,None,0,10950.00292,0.575405478,0.548922181,0.550060689,0.510958672,0.554497898,0.518861592,0.55279994,0.597097993,0.635325313,0.578629136,0.570213556,0.611163199,0.559738815,0.542257786,0.587616563,0.604298949,0.564013839,-0.033084154,TRUE,0.510958672,TRUE,0.544500921,0.575405478,TRUE,0.053055167,TRUE,0.019512918,-0.033011161,,,
230,75,High,High,Y,N,1_25,1_25,None,0,8625.00473,0.68273291,0.637737483,0.641875029,0.65165484,0.659056932,0.663047791,0.671722084,0.688122541,0.748368859,0.703924,0.713386565,0.737083852,0.706021696,0.635204762,0.70212546,0.713110745,0.662825376,-0.025297165,TRUE,0.637737483,TRUE,0.65826101,0.68273291,TRUE,0.025087893,TRUE,0.004564366,0.065800376,,,
407,75,High,High,N,Y,1_25,1_25,None,0,23361.7958,0.689913362,0.659506351,0.645596147,0.657508552,0.668830484,0.67810142,0.684786409,0.721127808,0.731547445,0.69011277,0.671240449,0.706400156,0.66166383,0.55053097,0.655874193,0.633119911,0.603793353,-0.117334455,TRUE,0.645596147,FALSE,0.669177532,0.689913362,FALSE,-0.041802794,FALSE,-0.065384179,0.006768353,,,0.051113566
437,75,High,High,Y,N,1_25,1_25,None,0,8225.002045,0.598804742,0.58170715,0.544484943,0.566968888,0.559954673,0.559756309,0.575844675,0.573100924,0.610678971,0.563786536,0.576295525,0.614888102,0.590349674,0.563294858,0.603490472,0.626054823,0.57482475,0.001723826,FALSE,0.544484943,TRUE,0.569645911,0.598804742,TRUE,0.030339807,TRUE,0.005178839,-0.02220025,,,
442,75,High,High,Y,N,1_25,1_25,None,0,5049.998553,0.598366052,0.571437865,0.556283444,0.534847409,0.568949074,0.567296892,0.562660158,0.58888033,0.619526863,0.549826801,0.566521049,0.61146453,0.587229759,0.533578515,0.593571126,0.585490227,0.559226334,-0.029653996,TRUE,0.534847409,TRUE,0.565691556,0.598366052,TRUE,0.024378925,FALSE,-0.006465222,-0.037798666,,,
479,75,High,High,Y,N,1_25,1_25,None,0,34350.01721,0.644128889,0.615023583,0.617302686,0.624393433,0.632422507,0.635575145,0.631083459,0.651049376,0.653447986,0.601678818,0.615215331,0.634181768,0.598782629,0.566328436,0.615055889,0.632130474,0.583855957,-0.067193419,TRUE,0.615023583,FALSE,0.628561386,0.644128889,FALSE,-0.031167626,FALSE,-0.044705429,-0.013169043,,,
508,75,High,High,N,Y,1_25,1_25,None,0,14550.00196,0.608888149,0.577440858,0.580774307,0.567181408,0.591543078,0.572967768,0.590403616,0.665023446,0.691474915,0.640580535,0.644183874,0.656039298,0.636456311,0.587408185,0.642302752,0.636439383,0.605242968,-0.059780478,TRUE,0.567181408,TRUE,0.584171312,0.608888149,TRUE,0.03806156,TRUE,0.021071656,0.008217968,,,
527,75,High,High,N,Y,1_25,1_25,None,0,11324.99953,0.456459403,0.448728144,0.497228146,0.410859048,0.452628732,0.435365021,0.461960256,0.532044053,0.561379671,0.514602661,0.505776167,0.529009581,0.495248199,0.463429809,0.50623858,0.4944188,0.483269334,-0.048774719,TRUE,0.410859048,TRUE,0.451889821,0.497228146,TRUE,0.072410286,TRUE,0.031379513,-0.113755666,,,
592,75,High,High,N,Y,1_25,1_25,None,0,13850.0041,0.564216316,0.585155308,0.595056653,0.577277184,0.573743701,0.559709907,0.547780514,0.590043247,0.56809324,0.576594055,0.57179904,0.576427281,0.582225919,0.610106945,0.589846134,0.595007896,0.580455303,-0.009587944,TRUE,0.547780514,TRUE,0.571848512,0.595056653,TRUE,0.032674789,TRUE,0.008606791,-0.016569697,,,
9,25,Low,Low,N,N,1_25,1_25,None,0,12149.99165,0.432308912,0.412505329,0.442634046,0.370099962,0.419443965,0.467048943,0.478347421,0.560497761,0.580326557,0.524450481,0.501129329,0.545081854,0.521736264,0.504816651,0.542238176,0.539714992,0.495093465,-0.065404296,TRUE,0.370099962,TRUE,0.431769797,0.478347421,TRUE,0.124993503,TRUE,0.063323668,-0.101931535,,,
136,25,Low,Low,N,N,1_25,1_25,None,0,16724.99784,0.608245492,0.578271389,0.598300815,0.592654288,0.595485985,0.61453861,0.604619026,0.64647156,0.655273557,0.622330189,0.617115617,0.636180162,0.623433828,0.568372369,0.646602392,0.633189201,0.604592383,-0.041879177,TRUE,0.578271389,TRUE,0.598873658,0.61453861,TRUE,0.026320994,TRUE,0.005718725,0.007567383,,,
168,25,Low,Low,N,N,1_25,1_25,None,0,11950.00775,0.469732165,0.453934073,0.487521529,0.424476027,0.451004267,0.447201967,0.457878947,0.542007923,0.558207989,0.51934278,0.510877252,0.53419435,0.520636559,0.481612325,0.50265646,0.492277682,0.48955369,-0.052454233,TRUE,0.424476027,TRUE,0.455964139,0.487521529,TRUE,0.065077663,TRUE,0.033589551,-0.10747131,,,
196,25,Low,Low,N,N,1_25,1_25,None,0,8908.167585,0.57568109,0.548021913,0.580919743,0.527805448,0.552301049,0.532431126,0.569022715,0.643237829,0.643358529,0.597149372,0.601608276,0.625514984,0.601253808,0.574826241,0.611314297,0.579656243,0.564338207,-0.078899622,TRUE,0.527805448,TRUE,0.555169012,0.580919743,TRUE,0.036532759,TRUE,0.009169195,-0.032686793,,,
299,25,Low,Low,Y,N,1_25,1_25,None,0,17574.99417,0.597048521,0.569967538,0.583078355,0.563688487,0.58678335,0.572737396,0.589998186,0.641071767,0.664891481,0.635634929,0.615933239,0.648115963,0.63502878,0.597333252,0.630236655,0.63808465,0.602654964,-0.038416803,TRUE,0.563688487,TRUE,0.58047169,0.597048521,TRUE,0.038966477,TRUE,0.022183274,0.005629964,,,
336,25,Low,Low,Y,N,1_25,1_25,None,0,16924.99124,0.656443805,0.611144483,0.60371238,0.617564827,0.620758593,0.610379279,0.633289218,0.646957517,0.698666751,0.648103237,0.667140067,0.702238232,0.648775399,0.573046178,0.653246701,0.664411902,0.59474194,-0.052215577,TRUE,0.60371238,FALSE,0.621898941,0.656443805,FALSE,-0.00897044,FALSE,-0.027157001,-0.00228306,,,
337,25,Low,Low,Y,N,1_25,1_25,None,0,12250.00735,0.602113366,0.575862199,0.594348282,0.560672581,0.578544766,0.582742929,0.583269268,0.626290381,0.635736108,0.606007218,0.620682567,0.646366715,0.618051946,0.599273264,0.620053947,0.614569843,0.594845235,-0.031445146,TRUE,0.560672581,TRUE,0.582507627,0.602113366,TRUE,0.034172654,TRUE,0.012337608,-0.002179765,,,
343,25,Low,Low,Y,N,1_25,1_25,None,0,8075.001011,0.672962219,0.609626412,0.615055323,0.630156219,0.638968021,0.643970966,0.651927203,0.718356252,0.767284274,0.723780364,0.711656898,0.762248635,0.715813935,0.640296757,0.717452198,0.727961242,0.687479317,-0.030876935,TRUE,0.609626412,TRUE,0.637523766,0.672962219,TRUE,0.077852905,TRUE,0.049955551,0.090454317,,,
